cancer_type,target_gene,n_cells,mean_delta_auc,frac_sensitising
Neuroblastoma,LEF1,9,-2.1366358093170373e-05,0.0448559670781893
Neuroblastoma,IKZF1,9,-2.1690477448525296e-05,0.0
Neuroblastoma,CKMT1B,9,-2.1971315466847347e-05,0.04567901234567901
Neuroblastoma,CD24,9,-2.2351843401540667e-05,0.16707818930041152
Neuroblastoma,IFI27,9,-2.2559304928411923e-05,0.07231040564373897
Neuroblastoma,G0S2,9,-2.272107905001677e-05,0.08106995884773663
Neuroblastoma,ATP2A3,9,-2.2865553496053002e-05,0.04450323339212228
Neuroblastoma,SMIM22,9,-2.3237751419300264e-05,0.01810699588477366
Neuroblastoma,SERPINE2,9,-2.4252928293814573e-05,0.18477366255144034
Neuroblastoma,GPRC5A,9,-2.4398384185688985e-05,0.06913580246913581
Neuroblastoma,LAMA4,9,-2.4714767783330495e-05,0.04074074074074074
Neuroblastoma,SELENBP1,9,-2.5006524285547333e-05,0.10476190476190476
Neuroblastoma,GPX8,9,-2.5557052885637353e-05,0.12663139329805995
Neuroblastoma,EHF,9,-2.5784839976950025e-05,0.008230452674897118
Neuroblastoma,CD70,9,-2.587197589794717e-05,0.06725455614344504
Neuroblastoma,LINC03061,9,-2.6305569033663938e-05,0.045914168136390356
Neuroblastoma,CD79B,9,-2.691518208545555e-05,0.0
Neuroblastoma,RAC2,9,-2.7123026939079864e-05,0.16290417401528512
Neuroblastoma,IGLC2,9,-2.7201003174721132e-05,0.025925925925925925
Neuroblastoma,RAMP1,9,-2.725424747040961e-05,0.1544973544973545
Neuroblastoma,AEBP1,9,-2.7322866774031558e-05,0.014403292181069957
Neuroblastoma,PIM3,9,-2.8104683426338146e-05,0.40611405055849503
Neuroblastoma,CD53,9,-3.081562095354052e-05,0.0
Neuroblastoma,ITGB4,9,-3.16920338971411e-05,0.05961199294532628
Neuroblastoma,XAGE1B,9,-3.186518294266231e-05,0.01604938271604938
Neuroblastoma,TRBC2,9,-3.20111603792207e-05,0.006172839506172839
Neuroblastoma,FGFBP1,9,-3.284139602833925e-05,0.0
Neuroblastoma,MME,9,-3.2849715858497395e-05,0.11810699588477365
Neuroblastoma,PRSS23,9,-3.2875372400869513e-05,0.07948265726043505
Neuroblastoma,MEST,9,-3.317528545368178e-05,0.284538506760729
Neuroblastoma,TUBA1B-AS1,9,-3.344708703581192e-05,0.05543797766019988
Neuroblastoma,TSTD1,9,-3.396108311588048e-05,0.24168136390358613
Neuroblastoma,INPP5D,9,-3.4280770503553664e-05,0.0
Neuroblastoma,XAGE1A,9,-3.49510961920411e-05,0.01810699588477366
Neuroblastoma,C19orf33,9,-3.5901578737846445e-05,0.02821869488536155
Neuroblastoma,ERRFI1,9,-3.645506068197493e-05,0.15537918871252204
Neuroblastoma,PLBD1,9,-3.698693227407704e-05,0.08065843621399177
Neuroblastoma,TNS4,9,-3.756704205039164e-05,0.004115226337448559
Neuroblastoma,TFPI2,9,-3.794141907241687e-05,0.060905349794238686
Neuroblastoma,NCKAP1L,9,-3.823803864280409e-05,0.0
Neuroblastoma,IL1B,9,-3.841184631407183e-05,0.04885361552028219
Neuroblastoma,BMP4,9,-3.842873522646389e-05,0.028982951205173427
Neuroblastoma,GTSF1,9,-3.858533717801846e-05,0.02798353909465021
Neuroblastoma,ABCC3,9,-3.861053114127976e-05,0.012522045855379187
Neuroblastoma,OSMR,9,-3.872146159109333e-05,0.0242798353909465
Neuroblastoma,COL17A1,9,-3.92505680792965e-05,0.0417989417989418
Neuroblastoma,LSP1,9,-4.0225371877669306e-05,0.007818930041152262
Neuroblastoma,PKP3,9,-4.073389239541333e-05,0.014403292181069957
Neuroblastoma,H1-0,9,-4.107387599106005e-05,0.13121693121693123
Neuroblastoma,GABRE,9,-4.1552585369370514e-05,0.09065255731922399
Neuroblastoma,CTSL,9,-4.212406879054874e-05,0.20088183421516753
Neuroblastoma,ARHGAP4,9,-4.250142064342476e-05,0.1234567901234568
Neuroblastoma,FHL2,9,-4.280341616120293e-05,0.13662551440329218
Neuroblastoma,MAL2,9,-4.286940020392649e-05,0.0
Neuroblastoma,CD79A,9,-4.328686211844494e-05,0.0
Neuroblastoma,HDAC3,9,-4.4449926564185363e-05,0.40476190476190477
Neuroblastoma,HOXA9,9,-4.4481235919293897e-05,0.05555555555555555
Neuroblastoma,SFN,9,-4.503816186722057e-05,0.04891240446796002
Neuroblastoma,IRAG2,9,-4.547344843154456e-05,0.0
Neuroblastoma,PLAAT4,9,-4.6385448058572365e-05,0.09988242210464432
Neuroblastoma,PTGES,9,-4.669183918950795e-05,0.06972369194591416
Neuroblastoma,FHL1,9,-4.71565830998265e-05,0.07313345091122868
Neuroblastoma,TPD52L1,9,-4.769449494940798e-05,0.1297472075249853
Neuroblastoma,S100A9,9,-4.8666596639021816e-05,0.006172839506172839
Neuroblastoma,TPM2,9,-4.875014656136045e-05,0.18012933568489126
Neuroblastoma,APOL1,9,-4.9419923016102985e-05,0.034038800705467366
Neuroblastoma,CAVIN3,9,-4.943906050256272e-05,0.04691358024691358
Neuroblastoma,XIST,9,-4.9464267350332295e-05,0.037037037037037035
Neuroblastoma,TMSB4XP6,9,-4.96691912606669e-05,0.12404467960023514
Neuroblastoma,CDCP1,9,-5.0013997527761e-05,0.02087007642563198
Neuroblastoma,ANPEP,9,-5.160905938181612e-05,0.037037037037037035
Neuroblastoma,MT1L,9,-5.2079723148936966e-05,0.0
Neuroblastoma,EMP3,9,-5.2376764668022384e-05,0.10205761316872428
Neuroblastoma,CEACAM6,9,-5.28255326975745e-05,0.005232216343327454
Neuroblastoma,SLC2A3,9,-5.4491312236374746e-05,0.15720164609053497
Neuroblastoma,IL2RG,9,-5.454912995143483e-05,0.0020576131687242796
Neuroblastoma,AQP3,9,-5.509009199360864e-05,0.07736625514403292
Neuroblastoma,IFITM2,9,-5.721084709067428e-05,0.23045267489711938
Neuroblastoma,CYBA,9,-5.734441664470877e-05,0.20728982951205172
Neuroblastoma,GMFG,9,-5.826797738942938e-05,0.0020576131687242796
Neuroblastoma,NRN1,9,-5.974453668184449e-05,0.05473251028806584
Neuroblastoma,KYNU,9,-6.099175522599075e-05,0.009347442680776013
Neuroblastoma,CSAG1,9,-6.199280910045168e-05,0.013580246913580247
Neuroblastoma,LCP1,9,-6.21792461162032e-05,0.03198118753674309
Neuroblastoma,SERPINB2,9,-6.226596416859643e-05,0.01316872427983539
Neuroblastoma,IL18,9,-6.286030050735765e-05,0.05267489711934156
Neuroblastoma,PLEK2,9,-6.291136533320696e-05,0.01998824221046443
Neuroblastoma,MSLN,9,-6.314657972931552e-05,0.020987654320987655
Neuroblastoma,H2AJ,9,-6.513385031010128e-05,0.22610229276895943
Neuroblastoma,PDLIM1,9,-6.51774163189758e-05,0.27477954144620814
Neuroblastoma,TIMP3,9,-6.637503186842271e-05,0.011405055849500294
Neuroblastoma,SELENOM,9,-6.802166373947532e-05,0.12292768959435627
Neuroblastoma,EPS8L2,9,-6.815565804964131e-05,0.057201646090534984
Neuroblastoma,NQO1,9,-7.000018154536115e-05,0.14244562022339802
Neuroblastoma,CD74,9,-7.004443381851565e-05,0.07983539094650205
Neuroblastoma,MAGEA12,9,-7.020173587888066e-05,0.007818930041152262
Neuroblastoma,CD52,9,-7.022252157184994e-05,0.0
Neuroblastoma,TNFSF10,9,-7.188837005540133e-05,0.02951205173427395
Neuroblastoma,HLA-DRA,9,-7.222277902959225e-05,0.0020576131687242796
Neuroblastoma,NUPR1,9,-7.238982450669735e-05,0.058965314520870074
Neuroblastoma,PERP,9,-7.571481142400039e-05,0.08542034097589653
Neuroblastoma,FABP5,9,-7.631851389709886e-05,0.26031746031746034
Neuroblastoma,CD37,9,-7.849940933131923e-05,0.009876543209876541
Neuroblastoma,KRT81,9,-8.111340364141345e-05,0.014403292181069957
Neuroblastoma,GYPC,9,-8.16918707187142e-05,0.0
Neuroblastoma,TRIM22,9,-8.36464918797396e-05,0.07078189300411522
Neuroblastoma,NNMT,9,-8.4053231451738e-05,0.0020576131687242796
Neuroblastoma,HLA-DPB1,9,-8.459861453818323e-05,0.0
Neuroblastoma,PTPRCAP,9,-8.500366857333574e-05,0.0
Neuroblastoma,HLA-DRB1,9,-8.502161229747192e-05,0.02222222222222222
Neuroblastoma,TFPI,9,-8.509226603968677e-05,0.03786008230452675
Neuroblastoma,IER3,9,-8.510667572004927e-05,0.08924162257495591
Neuroblastoma,PARP1,9,-8.626764611108229e-05,0.38794826572604346
Neuroblastoma,IFITM1,9,-8.629521077333872e-05,0.06490299823633155
Neuroblastoma,PLAC8,9,-8.693826041255509e-05,0.12304526748971191
Neuroblastoma,RNVU1-7,9,-8.7811052354583e-05,0.051440329218107005
Neuroblastoma,CD9,9,-8.938578866946045e-05,0.1234567901234568
Neuroblastoma,CRIP1,9,-9.020707934976397e-05,0.07589653145208701
Neuroblastoma,TRIM29,9,-9.110296418334151e-05,0.0
Neuroblastoma,S100A11,9,-9.134348703001806e-05,0.1779541446208113
Neuroblastoma,HLA-DPA1,9,-9.155832352310729e-05,0.008230452674897118
Neuroblastoma,SLFN11,9,-9.285381347328641e-05,0.08559670781893004
Neuroblastoma,QPCT,9,-9.396845452000789e-05,0.012345679012345678
Neuroblastoma,CDA,9,-9.710219839891781e-05,0.0020576131687242796
Neuroblastoma,MAGEA2,9,-9.99461427555717e-05,0.0020576131687242796
Neuroblastoma,TUBA4A,9,-0.00010640824823187561,0.12992357436801882
Neuroblastoma,C15orf48,9,-0.00010705224364452685,0.005761316872427983
Neuroblastoma,CD68,9,-0.00011438403614900178,0.04403292181069959
Neuroblastoma,CADM1,9,-0.00012650024333835417,0.06131687242798353
Neuroblastoma,CDKN2A,9,-0.00012684073347675925,0.0430922986478542
Neuroblastoma,LTBR,9,-0.00013590731274841042,0.04238683127572016
Neuroblastoma,TGM2,9,-0.0001372679123758442,0.0
Neuroblastoma,BST2,9,-0.00013738695553102944,0.12757201646090535
Neuroblastoma,CLEC11A,9,-0.00013859565418291217,0.012345679012345678
Neuroblastoma,KCNMA1,9,-0.000139819301896043,0.020164609053497942
Neuroblastoma,MAGEA3,9,-0.00014725049449124426,0.0
Neuroblastoma,TNNT1,9,-0.00014847263648536883,0.05596707818930042
Neuroblastoma,SRGN,9,-0.00014984447706309665,0.0
Neuroblastoma,IFITM3,9,-0.0001553980089536506,0.04144620811287478
Neuroblastoma,IFI16,9,-0.00016245180879397795,0.008406819517930628
Neuroblastoma,MAPK3,9,-0.0001646476416175978,0.40946502057613166
Neuroblastoma,GPRC5C,9,-0.00016599773536856647,0.025102880658436213
Neuroblastoma,PYCARD,9,-0.00017341756392852403,0.0
Neuroblastoma,MCL1,9,-0.00017654842991356013,0.3260435038212816
Neuroblastoma,MAGEA6,9,-0.0001882858996395953,0.0
Neuroblastoma,BRD2,9,-0.00019212581011945277,0.3529100529100529
Neuroblastoma,WEE1,9,-0.0001929229975859117,0.2990593768371546
Neuroblastoma,S100A4,9,-0.0002187499590541443,0.06131687242798353
Neuroblastoma,PLIN2,9,-0.0002239222574442263,0.04938271604938271
Neuroblastoma,TIMP1,9,-0.00022998991476520637,0.012110523221634332
Neuroblastoma,HSPA1A,9,-0.00024520274776781054,0.040740740740740744
Neuroblastoma,PARP2,9,-0.00024570103010369674,0.2525573192239859
Neuroblastoma,JAK2,9,-0.000278609775705263,0.013991769547325101
Neuroblastoma,HLA-C,9,-0.0003048909178081279,0.04873603762492651
Neuroblastoma,MAPK1,9,-0.00031488713931240555,0.25437977660199884
Neuroblastoma,ROCK2,9,-0.0003421609338450556,0.1
Neuroblastoma,BCL2L1,9,-0.0003726260032029434,0.22175191064079955
Neuroblastoma,PIK3CB,9,-0.00043922129447714216,0.10188124632569077
Neuroblastoma,MDM2,9,-0.0005580968071525502,0.07930629041740152
Non-Cancerous,MAP2K2,3,0.0015625915063234668,0.9074074074074074
Non-Cancerous,MAP2K1,3,0.0011610931639249127,0.8950617283950617
Non-Cancerous,HDAC3,3,0.0011160535408028711,0.6728395061728395
Non-Cancerous,ANXA2,3,0.0006903141329530627,0.9506172839506174
Non-Cancerous,MCL1,3,0.0005513616294289628,0.882716049382716
Non-Cancerous,MAPK3,3,0.00048283670912496746,0.7160493827160493
Non-Cancerous,BCL2L1,3,0.00045645936916116625,0.7407407407407408
Non-Cancerous,S100A6,3,0.00034856483034673147,0.808641975308642
Non-Cancerous,SLC16A3,3,0.00034624779558119673,0.8703703703703703
Non-Cancerous,HLA-B,3,0.00033972872188314795,0.8395061728395062
Non-Cancerous,GSTP1,3,0.00033753871442362043,0.6049382716049383
Non-Cancerous,WLS,3,0.00031787625630386174,0.9012345679012346
Non-Cancerous,FAT1,3,0.000317619900063922,0.9814814814814815
Non-Cancerous,HDAC1,3,0.0003001977747771889,0.6666666666666666
Non-Cancerous,MT2A,3,0.0002954800026297259,0.808641975308642
Non-Cancerous,GLUL,3,0.0002899759468467285,0.8148148148148149
Non-Cancerous,AHNAK,3,0.00028181038942420855,0.7469135802469137
Non-Cancerous,PLOD2,3,0.00028072886683124426,0.8580246913580246
Non-Cancerous,ID1,3,0.0002678888413356617,0.6728395061728395
Non-Cancerous,PHLDA2,3,0.0002666985965333879,0.8395061728395062
Non-Cancerous,TPM2,3,0.0002657020595506765,0.7345679012345679
Non-Cancerous,COL4A2,3,0.00026128192742665607,0.882716049382716
Non-Cancerous,FXYD5,3,0.00025967140633535263,0.7345679012345679
Non-Cancerous,LGALS3BP,3,0.0002468863967806101,0.8950617283950617
Non-Cancerous,CTSH,3,0.0002458087219565641,0.7839506172839507
Non-Cancerous,EMP3,3,0.0002450001096197714,0.8827160493827161
Non-Cancerous,ANTXR1,3,0.00023970909630103657,0.8580246913580246
Non-Cancerous,CYBA,3,0.00023727817945958427,0.7037037037037037
Non-Cancerous,TPM1,3,0.0002365179534535855,0.9259259259259259
Non-Cancerous,PLS3,3,0.00023311551194638014,0.9629629629629629
Non-Cancerous,PIM2,3,0.0002322235620037342,0.8518518518518517
Non-Cancerous,CCND1,3,0.0002287587649334455,0.6975308641975309
Non-Cancerous,BEX3,3,0.0002275608834073258,0.7037037037037037
Non-Cancerous,PTGR1,3,0.00022516602136117095,0.7098765432098766
Non-Cancerous,PYGL,3,0.00022429458234303942,0.8148148148148149
Non-Cancerous,NQO1,3,0.00022199777231435291,0.691358024691358
Non-Cancerous,FOS,3,0.00022075784848614907,0.7222222222222222
Non-Cancerous,DKK1,3,0.00021716217027763682,0.7098765432098766
Non-Cancerous,KRT18,3,0.00021588323700901432,0.7098765432098766
Non-Cancerous,TIMP1,3,0.00021367961971918703,0.6666666666666666
Non-Cancerous,SELENOM,3,0.0002108679836965166,0.7901234567901234
Non-Cancerous,MGST1,3,0.00020881631644442677,0.8950617283950617
Non-Cancerous,SDC4,3,0.00020856262805561224,0.5740740740740741
Non-Cancerous,ANXA1,3,0.00020693141292819442,0.7222222222222222
Non-Cancerous,IGFBP6,3,0.00020064174896106124,0.7283950617283951
Non-Cancerous,BCAM,3,0.00019852035256917588,0.7160493827160495
Non-Cancerous,CDC42EP1,3,0.0001970530477895712,0.7654320987654321
Non-Cancerous,PLPP2,3,0.0001955782898714157,0.7037037037037037
Non-Cancerous,IFITM3,3,0.0001950966749670139,0.7160493827160495
Non-Cancerous,PHLDA1,3,0.00019462719986525676,0.7222222222222222
Non-Cancerous,CDK2,3,0.00019361410280301547,0.5617283950617283
Non-Cancerous,STC2,3,0.00019318683763458466,0.6790123456790124
Non-Cancerous,MTOR,3,0.00019156417693011463,0.5555555555555555
Non-Cancerous,PIK3CA,3,0.00018702051829677657,0.611111111111111
Non-Cancerous,IFI44,3,0.00018599224252587496,0.6358024691358025
Non-Cancerous,NRP1,3,0.00018560527435814342,0.9197530864197531
Non-Cancerous,BRD3,3,0.0001793076989997644,0.6728395061728395
Non-Cancerous,WWTR1,3,0.00017811339300048226,0.6296296296296297
Non-Cancerous,BACE2,3,0.00017800118075683713,0.8765432098765432
Non-Cancerous,CAVIN1,3,0.0001779034913245899,0.7716049382716049
Non-Cancerous,PLAU,3,0.0001738402594734604,0.6419753086419753
Non-Cancerous,YAP1,3,0.00017205993814665513,0.5925925925925927
Non-Cancerous,GPRC5A,3,0.00017087391097447835,0.6666666666666666
Non-Cancerous,GPX3,3,0.0001682182846707292,0.7777777777777778
Non-Cancerous,ERRFI1,3,0.00016821377842764681,0.691358024691358
Non-Cancerous,PRSS23,3,0.00016593638671717295,0.6666666666666666
Non-Cancerous,RAB32,3,0.0001658954618809124,0.6728395061728395
Non-Cancerous,GNG12,3,0.00016557029933513454,0.7530864197530865
Non-Cancerous,TMEM98,3,0.00016517936698316285,0.8888888888888888
Non-Cancerous,TP53I11,3,0.0001627345736778807,0.5802469135802469
Non-Cancerous,LGALS3,3,0.00016268232623891285,0.6666666666666666
Non-Cancerous,TGFBI,3,0.00015890791109995916,0.7098765432098766
Non-Cancerous,CCN1,3,0.000158531704073539,0.691358024691358
Non-Cancerous,SDC1,3,0.00015829650510568172,0.5679012345679012
Non-Cancerous,RND3,3,0.0001545547540899861,0.7160493827160495
Non-Cancerous,FHL2,3,0.00015432424212728316,0.6728395061728395
Non-Cancerous,COL18A1,3,0.0001526486873141645,0.6543209876543209
Non-Cancerous,TSTD1,3,0.00015184586663963273,0.7716049382716049
Non-Cancerous,FSTL1,3,0.00015155648755656634,0.6851851851851851
Non-Cancerous,GPX8,3,0.00015138384333113208,0.6851851851851851
Non-Cancerous,SEMA3C,3,0.0001509272375604572,0.7037037037037037
Non-Cancerous,HLA-C,3,0.00014876362911309116,0.5123456790123456
Non-Cancerous,FAM20C,3,0.00014775587017841948,0.6975308641975309
Non-Cancerous,MMP14,3,0.00014665363899742564,0.7160493827160493
Non-Cancerous,ITGA3,3,0.000146552556543611,0.5679012345679012
Non-Cancerous,MET,3,0.00014618590648751706,0.5987654320987654
Non-Cancerous,BASP1,3,0.00014500899578706594,0.425925925925926
Non-Cancerous,EVA1A,3,0.00014460058931338912,0.6913580246913581
Non-Cancerous,MACROH2A2,3,0.0001414019934600219,0.6790123456790124
Non-Cancerous,CTSZ,3,0.00014050829213374527,0.6666666666666666
Non-Cancerous,MYEOV,3,0.0001378650837674892,0.611111111111111
Non-Cancerous,IFI27,3,0.00013394341400877843,0.654320987654321
Non-Cancerous,ABCC3,3,0.00013133736229065107,0.6296296296296297
Non-Cancerous,IGFBP4,3,0.00013096115920537463,0.5370370370370371
Non-Cancerous,F3,3,0.00012965841096956865,0.6419753086419754
Non-Cancerous,LAMB2,3,0.00012736206144836615,0.6851851851851852
Non-Cancerous,TNC,3,0.00012665692823550975,0.5925925925925926
Non-Cancerous,COL4A1,3,0.00012648961092054378,0.6049382716049383
Non-Cancerous,MRC2,3,0.00012598941005611172,0.6419753086419753
Non-Cancerous,ITGB4,3,0.00012526330404701488,0.5864197530864198
Non-Cancerous,MYOF,3,0.0001243563553240771,0.6604938271604938
Non-Cancerous,EHD2,3,0.00012274877493230937,0.6604938271604938
Non-Cancerous,S100A10,3,0.0001219760282159162,0.6049382716049383
Non-Cancerous,LOXL2,3,0.00012173595556911702,0.6419753086419754
Non-Cancerous,NID1,3,0.00012109814997529611,0.611111111111111
Non-Cancerous,NT5E,3,0.00011950501417838193,0.6358024691358025
Non-Cancerous,KIRREL1,3,0.00011940328113269061,0.654320987654321
Non-Cancerous,TNFRSF12A,3,0.0001193166317534633,0.5679012345679012
Non-Cancerous,FOSL1,3,0.0001191468327306211,0.5987654320987654
Non-Cancerous,AMOTL2,3,0.00011882213584613055,0.6666666666666666
Non-Cancerous,ITGB5,3,0.00011857728289517884,0.48148148148148145
Non-Cancerous,CALD1,3,0.00011806456556466098,0.6481481481481481
Non-Cancerous,S100A11,3,0.00011694992281263694,0.4382716049382716
Non-Cancerous,CD68,3,0.00011574568634387106,0.5987654320987654
Non-Cancerous,AXL,3,0.00011410481238272041,0.654320987654321
Non-Cancerous,EPHA2,3,0.00011293654279143084,0.6358024691358025
Non-Cancerous,EGFR,3,0.00011237508563984495,0.6234567901234568
Non-Cancerous,APOE,3,0.00011210474743468997,0.5740740740740741
Non-Cancerous,RAC2,3,0.00011165982626456146,0.6481481481481483
Non-Cancerous,MLPH,3,0.00011114527781804402,0.46296296296296297
Non-Cancerous,LY6K,3,0.00011084421930718236,0.6296296296296297
Non-Cancerous,LSR,3,0.00010946301093402629,0.5308641975308642
Non-Cancerous,LTBR,3,0.00010882979889477913,0.5185185185185185
Non-Cancerous,EMP1,3,0.00010810176415058474,0.5925925925925926
Non-Cancerous,CD44,3,0.00010548780240545359,0.5370370370370371
Non-Cancerous,APOL1,3,0.00010512217219608526,0.5370370370370371
Non-Cancerous,SNRPN,3,0.00010485993031276546,0.4197530864197531
Non-Cancerous,GAL,3,0.00010437536851289526,0.5925925925925926
Non-Cancerous,GAS6,3,0.0001043555870031317,0.6358024691358025
Non-Cancerous,KRT80,3,0.00010242672033200506,0.4506172839506173
Non-Cancerous,CDH3,3,0.00010199688222201075,0.3580246913580247
Non-Cancerous,HTRA1,3,9.918360046867747e-05,0.5555555555555556
Non-Cancerous,CXCL8,3,9.770074999930027e-05,0.46296296296296297
Non-Cancerous,PLAC8,3,9.724387928145006e-05,0.3888888888888889
Non-Cancerous,RAB34,3,9.653018302439402e-05,0.4074074074074074
Non-Cancerous,RBP1,3,9.521657799875054e-05,0.6296296296296297
Non-Cancerous,PDLIM4,3,9.511273371269151e-05,0.36419753086419754
Non-Cancerous,SLFN11,3,9.467692143516615e-05,0.5432098765432098
Non-Cancerous,PLEK2,3,9.464095152604084e-05,0.37654320987654327
Non-Cancerous,ATP2A3,3,9.377080160296221e-05,0.4753086419753086
Non-Cancerous,IL32,3,9.346873290875617e-05,0.5987654320987654
Non-Cancerous,CCDC80,3,9.24617021761757e-05,0.46913580246913583
Non-Cancerous,ANXA3,3,9.233964434921897e-05,0.5925925925925926
Non-Cancerous,KRT8,3,9.194706217385828e-05,0.6172839506172839
Non-Cancerous,C19orf33,3,9.143278839474078e-05,0.4506172839506173
Non-Cancerous,PLAT,3,9.025679173646495e-05,0.43209876543209874
Non-Cancerous,L1CAM,3,8.9967694899921e-05,0.45679012345679015
Non-Cancerous,COL1A1,3,8.851032240878946e-05,0.4753086419753087
Non-Cancerous,LGALS1,3,8.774806095364814e-05,0.4382716049382716
Non-Cancerous,TUSC3,3,8.703115357396503e-05,0.5246913580246914
Non-Cancerous,MEST,3,8.698543509429631e-05,0.4012345679012346
Non-Cancerous,THBS1,3,8.575461803654132e-05,0.5061728395061729
Non-Cancerous,ICAM1,3,8.46305022908685e-05,0.4197530864197531
Non-Cancerous,PERP,3,8.462148707621964e-05,0.5802469135802469
Non-Cancerous,SPOCK1,3,8.388995047425851e-05,0.36419753086419754
Non-Cancerous,SCNN1A,3,8.232928181920822e-05,0.5555555555555556
Non-Cancerous,BMP4,3,8.206198284218165e-05,0.5061728395061729
Non-Cancerous,CDKN2A,3,8.03713446657639e-05,0.3703703703703704
Non-Cancerous,PYCARD,3,7.98121855041245e-05,0.40740740740740744
Non-Cancerous,SULF2,3,7.913059380371124e-05,0.40740740740740744
Non-Cancerous,CAV1,3,7.857207553267169e-05,0.5802469135802469
Non-Cancerous,S100A14,3,7.70282434435406e-05,0.24074074074074073
Non-Cancerous,NMU,3,7.66428323307385e-05,0.5987654320987654
Non-Cancerous,DMKN,3,7.60437548403085e-05,0.30864197530864196
Non-Cancerous,MFAP2,3,7.587082412404318e-05,0.4444444444444444
Non-Cancerous,TNFAIP2,3,7.582492617075332e-05,0.37654320987654327
Non-Cancerous,PMP22,3,7.542305684182793e-05,0.2037037037037037
Non-Cancerous,DKK3,3,7.531138665702504e-05,0.5617283950617283
